URL handle,Title,Tags,Status
blow-clear-acrylic-white-wine-glass-15-2-fl-oz,"Blow Clear Acrylic White Wine Glass, 15.2 fl oz","100% acrylic; top-rack dishwasher-safe; clear stemmed 15.2 fl oz (450 mL) capacity, Acrylic, Bar & Barware, BLOW, cat:new-arrivals, cat:outdoor, Clear, Coastal, Cocktail Hour, Entertaining, Fourth of July, Hostess Gift, Housewarming, Minimalist, Organic Modern, Outdoor & Patio, Outdoor Living, Poolside, seg:season-opener, Self-Gift, Wedding Season, White Wine Glass, kit:eligible",Active
blue-lobster-shell-tray-in-dolomite,Blue Lobster Shell Tray in Dolomite,"A Gift with a Story, cat:new-arrivals, cat:tabletop, Classic/Heritage, Coastal, Decorative Tray, Dolomita, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Just Because, LANGOSTA, Large dolomite shell form with blue lobster artwork; hand wash with a soft sponge and non-abrasive soap, Minimalist, Mother's Day, Multicolor, seg:someone-in-mind, The Collected Home, The Host's Touch, Wedding Season, kit:eligible",Active
blue-parakeet-ceramic-cabinet-knobs-set-of-2,"Blue Parakeet Ceramic Cabinet Knobs, Set of 2","80% ceramic with 20% iron; set of 2, Cabinet Knob, cat:decor, cat:gifts, cat:new-arrivals, Ceramic, Classic/Heritage, Coastal, Décor & Styling, Everyday Use, Gifting, Hostess Gift, Housewarming, Iron, Just Because, seg:first-dinner-party, The Host's Touch, The Housewarming, The Overnight Guest, Wabi-Sabi, Wedding Season, White, kit:eligible",Active
bois-3-piece-cheese-knife-set,Bois 3-Piece Cheese Knife Set,"cat:gifts, cat:new-arrivals, cat:tabletop, Caucho, Cheese Knife Set, Christmas, Cocktail Hour, Entertaining, Gifting, Hostess Gift, Housewarming, Minimalist, Natural, Organic Modern, Scandinavian, seg:first-dinner-party, seg:season-opener, seg:the-full-table, Serving, Stainless steel, The Dinner Party, Three purpose-built tools; stainless steel blades with rubberwood handles., Wedding, Wedding Season, Wine Night, Wood, kit:eligible",Active
borosilicate-food-storage-container-with-gray-locking-lid,Borosilicate Food Storage Container with Gray Locking Lid,"Airtight silicone-sealed lid; oven-, and dishwasher-safe, cat:kitchen, cat:new-arrivals, Christmas, Clear, CONTENEDORES DE BOROSILICATO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container, Gifting, Glass, Hostess Gift, Housewarming, microwave-, Minimalist, Organic Modern, Polypropylene, Recipes Worth Passing Down, Scandinavian, Silicone, Thank-You, Thanksgiving, The Sunday Table, Wedding Season, kit:eligible",Active
borosilicate-glass-candle-holder-in-red,Borosilicate Glass Candle Holder in Red,"100% borosilicate glass; wipe-clean care, Candle Holder, Candlelit Dinners, cat:decor, cat:new-arrivals, Christmas, Classic/Heritage, Décor & Styling, Entertaining, Gifting, Glass, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Minimalist, New Year, Red, Scandinavian, The Art of the Table, Valentine's Day, kit:eligible",Active
borosilicate-glass-food-storage-container-gray-12-8-oz,"Borosilicate Glass Food Storage Container, Gray, 12.8 oz","Borosilicate glass; oven-safe to 752°F (400°C); airtight silicone-sealed lid, cat:kitchen, cat:new-arrivals, Clear, CONTENEDORES DE BOROSILICATO, Cooking & Baking, Cooking Together, Entertaining, Everyday Use, Food Storage Container, Glass, Hostess Gift, Housewarming, Minimalist, Open-Door Hospitality, Organic Modern, Polypropylene, Scandinavian, Self-Gift, Silicone, Thanksgiving, The Sunday Table, kit:eligible",Active
borosilicate-glass-food-storage-container-with-gray-lid,Borosilicate Glass Food Storage Container with Gray Lid,"Airtight lid; oven safe up to 752°F (400°C); microwave- and dishwasher-safe, cat:kitchen, cat:new-arrivals, Clear, CONTENEDORES DE BOROSILICATO, Cooking & Baking, Cooking Together, Everyday Use, Gifting, Glass, Glass Food Storage Container, Hostess Gift, Housewarming, Minimalist, Organic Modern, Polypropylene, Scandinavian, Self-Gift, Silicone, Thanksgiving, The Host's Touch, The Overnight Guest, kit:eligible",Active
borosilicate-glass-food-storage-container-with-gray-lid-50-7-fl-oz-1-5-l,"Borosilicate Glass Food Storage Container with Gray Lid, 50.7 fl oz (1.5 L)","cat:kitchen, cat:new-arrivals, Clear, CONTENEDORES DE BOROSILICATO, Cooking & Baking, Cooking Together, Everyday Use, Food Storage Container, Gifting, Glass, Housewarming, Minimalist, Open-Door Hospitality, Organic Modern, Oven safe to 752°F (400°C); microwave- and dishwasher-safe; airtight silicone seal., Polypropylene, Scandinavian, seg:the-first-kitchen, Self-Gift, Silicone, Thanksgiving, The Overnight Guest, Wedding, kit:eligible",Active
borosilicate-glass-jar-with-spoon-bamboo-lid,Borosilicate Glass Jar with Spoon & Bamboo Lid,"Bamboo, BAMBU, Borosilicate glass; dishwasher-safe; includes bamboo spoon, cat:kitchen, cat:new-arrivals, Christmas, Clear, Coffee & Tea, Everyday Use, Gifting, Glass, Hostess Gift, Housewarming, Japandi, Minimalist, Mother's Day, Open-Door Hospitality, Organic Modern, seg:weeknight-ceremony, Storage Jar, Thank-You, The Coffee Ritual, The Tea Ritual, Wedding Season, kit:eligible",Active
borosilicate-glass-pitcher-with-lid-44-0-fl-oz-1300-ml,"Borosilicate Glass Pitcher with Lid, 44.0 fl oz (1300 mL)","Borosilicate glass body; stainless steel lid with silicone and polypropylene components, cat:new-arrivals, cat:tabletop, Clear, Entertaining, Everyday Use, Glass, Hostess Gift, Housewarming, Minimalist, Open-Door Hospitality, Organic Modern, Pitcher, Pp, Scandinavian, seg:someone-in-mind, Serving, Silicone, Stainless steel, Thank-You, The Tea Ritual, Wedding Season, Weekend Brunch, kit:eligible",Active
borosilicate-glass-teapot-with-infuser-33-8-fl-oz,"Borosilicate Glass Teapot with Infuser, 33.8 fl oz","cat:new-arrivals, cat:tabletop, Christmas, Clear, Coffee & Tea, Entertaining, Galvanizado, Gifting, Glass, Hanukkah, Heat-resistant borosilicate glass with a removable stainless steel infuser., Hostess Gift, Housewarming, Japandi, Minimalist, Mother's Day, Plastic, Scandinavian, seg:weeknight-ceremony, Slow Mornings, Stainless steel, Teapot, Thank-You, The Tea Ritual, The Thoughtful Thank-You, kit:eligible",Active
bosque-multicolor-glass-tray,Bosque Multicolor Glass Tray,"100% soda-lime glass; compact narrow footprint, Bar & Barware, BOSQUE, cat:new-arrivals, cat:tabletop, Christmas, Cocktail Hour, Décor & Styling, Entertaining, Glass, Hostess Gift, Hostess Gifts, Housewarming, Japandi, Minimalist, Mother's Day, Multicolor, Organic Modern, Serving Tray, Soda-lime, Thank-You, The Host's Touch, Wedding Season, kit:eligible",Active
botanical-11-inch-porcelain-serving-tray,Botanical 11 Inch Porcelain Serving Tray,"cat:new-arrivals, cat:tabletop, Classic/Heritage, Coastal, Décor & Styling, Entertaining, Everyday Celebrations, FRUTAL, Hostess Gift, Housewarming, Lead- and cadmium-free porcelain; multicolor botanical design with a gold-toned rim, Mother's Day, Multicolor, Organic Modern, Porcelain, Serving, Serving Tray, Thank-You, Thanksgiving, The Host's Touch, Wedding Season, Weekend Gatherings, kit:eligible",Active
botanical-floral-paper-napkins-set-of-6,"Botanical Floral Paper Napkins, Set of 6","100% paper; set of 6; dry-storage care, cat:gifts, cat:new-arrivals, cat:tabletop, Classic/Heritage, Easter, Entertaining, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Minimalist, Mother's Day, Multicolor, Organic Modern, Papel, Paper Napkin, seg:someone-in-mind, Serving, Thank-You, The Tea Ritual, Wedding Season, Weekend Brunch, kit:eligible",Active
bow-wood-napkin-rings-set-of-4,"Bow Wood Napkin Rings, Set of 4","100% Canna glauca wood; set of 4, Canna, cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Coastal, Dinner Party, Entertaining, Gifting, Glauca, Hostess Gift, Housewarming, Japandi, Napkin Ring, Natural, Organic Modern, seg:first-dinner-party, Thank-You, Thanksgiving, The Dinner Party, The Host's Touch, The Sunday Table, Wedding Season, Wood, kit:eligible",Active
brisa-washed-brown-charger-plate-12-6-in,"Brisa Washed Brown Charger Plate, 12.6 in","Brown, Calcio, cat:new-arrivals, cat:tabletop, Charger Plate, Christmas, Coastal, Dinner Party, Décor & Styling, Entertaining, Hostess Gift, Hostess Gifts, Housewarming, Organic Modern, Polvo, Polypropylene, Textured washed-brown surface; lightweight reusable base for layered dinnerware., Thank-You, Thanksgiving, The Dinner Party, The Sunday Table, Wabi-Sabi, Wedding Season, kit:eligible",Active
bronze-cocktail-shaker-25-4-fl-oz,"Bronze Cocktail Shaker, 25.4 fl oz","25.4 fl oz capacity; bronze-toned finish, Bar & Barware, Bronce, cat:bar-glassware, cat:new-arrivals, Cocktail Hour, Cocktail Shaker, Entertaining, Father's Day, Hostess Gift, Hostess Gifts, Housewarming, Mid-Century, Minimalist, New Year, Organic Modern, seg:season-opener, The Well-Set Bar, Wedding, Wedding Season, kit:eligible",Active
brown-lines-10-6-in-dinner-plate,Brown Lines 10.6 in Dinner Plate,"cat:new-arrivals, cat:tabletop, Christmas, Dinner Party, Dinner Plate, Entertaining, Everyday Use, Graphic brown rim lines; 10.6 in (27 cm) dining surface, Hostess Gift, Housewarming, LINEAS, Mediterranean, Minimalist, Organic Modern, Thanksgiving, The Art of the Table, The Dinner Party, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
brown-woven-polyester-placemat,Brown Woven Polyester Placemat,"100% polyester; wipes clean with a soft cloth, Brown, cat:new-arrivals, cat:tabletop, Christmas, Entertaining, Everyday Use, Hostess Gift, Housewarming, Japandi, LINEA, Minimalist, Organic Modern, Placemat, Polyester, seg:the-full-table, Serving, Thank-You, Thanksgiving, The Art of the Table, The Sunday Table, Wedding Season, Weekend Gatherings, kit:eligible",Active
calma-ivory-paraffin-pillar-candle,Calma Ivory Paraffin Pillar Candle,"Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Christmas, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Ivory paraffin wax; compact 4.9 in (12.5 cm) height for small surfaces, Just Because, Minimalist, Organic Modern, Paraffin, Pillar Candle, Plastic, Slow Evenings, Thanksgiving, The Host's Touch, Wabi-Sabi, kit:eligible",Active
calma-ivory-scented-candle-set-6-pieces,"Calma Ivory Scented Candle Set, 6 Pieces","Candlelit Dinners, cat:gifts, cat:home-fragrance, cat:new-arrivals, Christmas, Entertaining, Everyday Use, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Ivory, Minimalist, Organic Modern, Scandinavian, Scented Candle, seg:someone-in-mind, Six-piece scented candle set; ivory wax; boxed for gifting and storage, Slow Evenings, Thank-You, Thanksgiving, Wedding Season, kit:eligible",Active
canon-black-decorative-vase,Canon Black Decorative Vase,"Black, Black color; 8.3 in (21 cm) tabletop scale, cat:decor, cat:new-arrivals, Decorative Vase, Décor & Styling, Entertaining, Flowers on the Table, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Japandi, Minimalist, Mother's Day, Organic Modern, Self-Gift, The Collected Home, Wedding Season, kit:eligible",Active
canon-black-decorative-vase-13-in-33-cm,"Canon Black Decorative Vase, 13 in (33 cm)","Black, cat:decor, cat:new-arrivals, Decorative Vase, Décor & Styling, Entertaining, Flowers on the Table, Gifting, Hostess Gift, Housewarming, Japandi, Minimalist, Organic Modern, Self-Gift, Tall profile; black decorative finish, The Host's Touch, The Housewarming, Wedding Season, kit:eligible",Active
carat-glass-liquor-decanter-with-stopper-25-4-fl-oz-750-ml,"Carat Glass Liquor Decanter with Stopper, 25.4 fl oz (750 mL)","25.4 fl oz (750 mL) decanter capacity; clear glass with raised Carat relief, Bar & Barware, CARAT, cat:bar-glassware, cat:new-arrivals, Christmas, Classic/Heritage, Clear, Cocktail Hour, Corporate/Client, Entertaining, Father's Day, Gifting, Glass, Hostess Gift, Housewarming, Liquor Decanter, Minimalist, seg:season-opener, The Nightcap, The Well-Set Bar, Wedding Season, kit:eligible",Active
cast-aluminum-mini-frying-pan-5-5-in,"Cast Aluminum Mini Frying Pan, 5.5 in","A Table for One, Aluminum, Black, Cast aluminum with improved abrasion resistance; enhanced nonstick performance, cat:kitchen, cat:new-arrivals, Cooking & Baking, Cooking Together, Everyday Use, Father's Day, Gifting, Hostess Gift, Housewarming, Mini Frying Pan, Minimalist, Mother's Day, Organic Modern, Scandinavian, seg:weeknight-ceremony, Self-Gift, Slow Mornings, Wedding Season, kit:eligible",Active
ceramic-bowls-set-of-2,Ceramic Bowls Set of 2,"cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Cereal Bowl, Everyday Celebrations, Everyday Use, Gifting, Hostess Gift, Housewarming, Japandi, Just Because, Microwave-safe; dishwasher-safe; 100% ceramic., Minimalist, Multicolor, NAHUA, Organic Modern, seg:someone-in-mind, Serving, The Sunday Table, Wedding Season, Weekend Brunch, kit:eligible",Active
ceramic-butter-dish-with-acacia-lid-and-spreading-knife,Ceramic Butter Dish with Acacia Lid and Spreading Knife,"Acacia, Acacia lid with included stainless steel spreading knife; compact 3.4 fl oz (100 mL) ceramic container., Butter Dish, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Everyday Use, Gifting, Hostess Gift, Housewarming, Japandi, Minimalist, Mother's Day, Multicolor, Organic Modern, seg:weeknight-ceremony, Serving, Slow Mornings, Stainless steel, Thank-You, The Host's Touch, The Tea Ritual, Wedding Season, kit:eligible",Active
ceramic-divided-holiday-serving-plate-12-in,"Ceramic Divided Holiday Serving Plate, 12 in","100% dolomite ceramic; microwave- and dishwasher-safe; four divided sections., cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Classic/Heritage, Divided Serving Plate, Entertaining, Gifting, Green, Holiday Gift, Holiday Traditions, Hostess Gift, Hostess Gifts, Housewarming, Red, Scandinavian, seg:season-opener, seg:someone-in-mind, Serving, The Host's Touch, White, kit:eligible",Active
ceramic-espresso-cup-saucer-set-of-4,Ceramic Espresso Cup & Saucer Set of 4,"100% ceramic; microwave- and dishwasher-safe, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Coffee & Tea, Entertaining, Espresso Cup & Saucer Set, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Minimalist, Mother's Day, Multicolor, NAHUA, Organic Modern, seg:someone-in-mind, seg:weeknight-ceremony, Thank-You, The Coffee Ritual, Wabi-Sabi, Wedding Season, Weekend Brunch, kit:eligible",Active
ceramic-fondue-set-with-acacia-tray-skewers,Ceramic Fondue Set with Acacia Tray & Skewers,"Acacia, Acacia wood tray with ceramic serving pieces; 10-piece set with stainless steel skewers, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Entertaining, Fondue Set, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Japandi, Just Because, Minimalist, Mother's Day, Natural, Organic Modern, seg:first-dinner-party, seg:season-opener, seg:someone-in-mind, seg:the-full-table, Serving, Stainless steel, The Dinner Party, Valentine's Day, Weekend Gatherings, White, Wood, kit:eligible",Active
ceramic-leaf-tray-green-serving-platter,"Ceramic Leaf Tray, Green Serving Platter","cat:new-arrivals, cat:tabletop, Ceramic, Classic/Heritage, Décor & Styling, Easter, Entertaining, Garden Parties, Green, Hostess Gift, Hostess Gifts, Housewarming, HUERTO VERDE, Microwave-safe and dishwasher-safe; 100% ceramic., Mother's Day, Organic Modern, Serving, Serving Tray, Thank-You, Thanksgiving, The Sunday Table, Wabi-Sabi, kit:eligible",Active
ceramic-pasta-bowls-7-2-in-set-of-2,"Ceramic Pasta Bowls, 7.2 in, Set of 2","cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Entertaining, Everyday Use, Hostess Gift, Housewarming, Microwave-safe; dishwasher-safe; 100% ceramic; set of 2., Minimalist, Multicolor, NAHUA, Organic Modern, Pasta Bowl, seg:first-dinner-party, seg:season-opener, seg:the-first-kitchen, seg:the-full-table, Serving, Thanksgiving, The Dinner Party, The Sunday Table, Wabi-Sabi, Wedding, Wedding Season, Weekend Gatherings, kit:eligible",Active
ceramic-salad-plates-set-of-4-multicolor,"Ceramic Salad Plates Set of 4, Multicolor","100% ceramic., cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Dishwasher-safe, Entertaining, Everyday Use, Hostess Gift, Housewarming, microwave-safe, Minimalist, Multicolor, NAHUA, Organic Modern, Salad Plate, seg:first-dinner-party, seg:season-opener, seg:the-first-kitchen, seg:the-full-table, Serving, Thanksgiving, The Dinner Party, The Sunday Table, Wabi-Sabi, Wedding, Wedding Season, Weekend Gatherings, kit:eligible",Active
ceramic-salt-pepper-set-with-bamboo-tray-3-piece,"Ceramic Salt & Pepper Set with Bamboo Tray, 3-Piece","Bambo, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, CERAMICA Y MADERA, Christmas, Dishwasher-safe; ceramic shakers with bamboo tray; 1.4 fl oz (40 mL) capacity each, Entertaining, Everyday Celebrations, Everyday Use, Hostess Gift, Housewarming, Minimalist, Organic Modern, Salt & Pepper Shaker Set, Scandinavian, seg:first-dinner-party, seg:the-first-kitchen, seg:the-full-table, Serving, The Dinner Party, The Sunday Table, Wedding, Wedding Season, White, kit:eligible",Active
